HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2018'~&~	~&~'106'~&~	~&~'be3a7d5e-fef0-432d-accf-f71b298029af'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'107'~&~	~&~'8edb4d33-eb64-4a7c-8d79-9428db4ec924'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'108'~&~	~&~'6966f879-17db-44f1-9aed-c3802e723f57'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'109'~&~	~&~'0759d09f-2ffe-4f3b-8a0e-467fb0ca1958'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'110'~&~	~&~'e5156e75-8a7b-41be-a40a-c22942795fd9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'111'~&~	~&~'d5bcb8a5-de2a-47cf-8cf3-620ad99006f1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'112'~&~	~&~'135e6052-6688-4d46-83b9-ddcf3be85128'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'113'~&~	~&~'11bd4872-2b97-4881-a9a9-abc301af56cf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'114'~&~	~&~'a9c0184f-7267-4453-93d6-b40962ce123e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'115'~&~	~&~'10915495-e816-4601-b0ba-2803b0ed5bb3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'116'~&~	~&~'9abcbdac-142d-4e69-88e3-7fa567ed0428'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'117'~&~	~&~'5cfe4faa-fc30-4f10-93bd-e173150064b5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'118'~&~	~&~'8669d051-f56d-472d-996e-5ea6d9de4e8a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'119'~&~	~&~'96c747f2-3cc2-4d8e-9f01-4305f60e5c3f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'120'~&~	~&~'2baedaea-afbc-42dc-b1e0-407ceaf48fa5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'121'~&~	~&~'0a42a4af-0859-4c09-9cea-3edb833780ee'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'122'~&~	~&~'a6a49758-b444-4b82-b5db-b1e14aee5043'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'123'~&~	~&~'15ea6332-5c5e-4a31-92a2-1b64c29f6e41'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'124'~&~	~&~'f44e9e0f-33a0-4682-9e40-49984767aa93'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'125'~&~	~&~'5aa41566-5fa3-4efe-aa2d-99761b59b2a7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'126'~&~	~&~'7db73a48-06b1-4245-ada1-ff361a17e681'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'127'~&~	~&~'7be6bdd4-7ed7-4865-8093-4fea80125106'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'128'~&~	~&~'ea7fe15b-46e9-4719-9f7c-427ba1cbb5ec'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'129'~&~	~&~'43e58ad3-0c7e-46b4-acae-d71249047cfe'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'130'~&~	~&~'2aa1f97d-6e2d-45bb-8e02-c43cf051f341'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'131'~&~	~&~'75de5344-f2c8-455f-80b8-d7a875e1aafd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'000'~&~	~&~'65361d2a-9820-48fa-b82c-1759e60e2827'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'001'~&~	~&~'35fcb8cf-6710-480c-8d9a-ffeb58d94b4d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'002'~&~	~&~'744d86fc-33e3-4ef3-b555-b6a751be0e35'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'003'~&~	~&~'2c82ab8f-215e-40ce-aa05-248d91d31aed'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'004'~&~	~&~'45dd7c9b-5a94-4142-b0b3-299a17ecc986'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'005'~&~	~&~'fe5993c1-a228-4e18-ad45-9f1799c32b69'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'006'~&~	~&~'50530cfc-0c87-4b53-ae08-4331ba635862'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'007'~&~	~&~'bee0f94e-fb3d-4510-b4d6-0512472459e6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'008'~&~	~&~'440bee2c-7a96-4050-90c7-911286b17ea8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'009'~&~	~&~'006a9698-9f74-472a-97ed-493389f8c6ca'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'010'~&~	~&~'d0951606-1535-4eef-a1d5-f74781a7b6f3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'011'~&~	~&~'7329f95b-561a-4cb6-9660-60b4ce6fe392'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'012'~&~	~&~'c9c2e794-2e7f-4657-bcb8-952eec8327eb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'013'~&~	~&~'c0b35d62-68a6-4c2a-b2ef-0ec2bd801c91'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'014'~&~	~&~'7c186f6b-5a13-43a4-9486-b61da7a83dcd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'015'~&~	~&~'36849f0f-b0e9-455f-8528-a3045f3fac8c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'016'~&~	~&~'31409950-db04-404e-8478-9ca2b67e0def'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'017'~&~	~&~'193e30fc-1f26-4bb6-b0e3-702d894c624d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'018'~&~	~&~'f9d37f8b-75a9-45f6-884a-a843bb66e6f0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'019'~&~	~&~'13e399c7-8eed-448c-8e0e-e899b039c348'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'020'~&~	~&~'b7562580-be70-4f45-b8fd-9d7d33649fb6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'021'~&~	~&~'5674e16f-ff9f-451e-ab72-15d0afa31e7e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'022'~&~	~&~'528cfb13-41fd-480d-9c86-a75b538fa99e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'023'~&~	~&~'926ea794-3183-4043-ae83-e4e9b9d6a0d0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'024'~&~	~&~'42c9936e-d9b1-41f8-b211-e0f6b49a4fae'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'025'~&~	~&~'10646944-64ff-4f3e-b243-ad92b36934d7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'026'~&~	~&~'96f0238e-2137-49ff-9e81-9151370ea13a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'027'~&~	~&~'864fcebf-0fe9-4fe1-a2b5-9e470772b1af'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'028'~&~	~&~'c606294c-f4c8-44a3-bc56-2911abb2ecd7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'029'~&~	~&~'40bffdf9-e49b-409c-944e-4a4219581d63'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'030'~&~	~&~'5ebb08ef-9c09-43dd-a076-290b5c5656b2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'031'~&~	~&~'05035cd5-092d-4769-be93-45b9fbe153ba'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'032'~&~	~&~'9ab8c3d2-3aa5-472a-a324-66153bdc75b8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'033'~&~	~&~'0433d736-bc5c-46fe-b467-8d8559532877'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'034'~&~	~&~'47ec6306-907e-4346-82e0-9b1ee1b2f7b2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'035'~&~	~&~'d9c58120-811a-4fbd-b38f-1eebb9269a7b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'036'~&~	~&~'76823036-a45d-4844-b6d4-15ec01f086bc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'037'~&~	~&~'04eacb2f-46d9-412c-8819-0f25e5169dbb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'038'~&~	~&~'2d2f2529-f273-431a-ac9e-ce09dc878b5c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'039'~&~	~&~'5e706cb3-804e-4e03-a497-c2e5b4bb8ac2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'040'~&~	~&~'63468705-1f72-427a-a067-f661cd118e5f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'041'~&~	~&~'6a2d1c95-3842-46ff-b004-fc729b36ce62'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'042'~&~	~&~'cc6082c5-feef-45c5-bbe6-ddaf75c12d03'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'043'~&~	~&~'74c8c4ef-c1cb-44c3-9023-7cdeb55da461'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'044'~&~	~&~'9812efad-f6ed-47d0-b7fb-6455a3529332'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'045'~&~	~&~'a0571b39-e7c6-4720-a289-061504e69682'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'046'~&~	~&~'2de10eb7-afb4-4909-b4cf-3295d50aa0be'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'047'~&~	~&~'80bf07c7-f315-4f5c-8d3d-e1e1699b33da'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'048'~&~	~&~'1715b460-53a3-4bfd-92a8-d74e1c833404'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'049'~&~	~&~'f8836390-258b-49fd-b409-22a748812d34'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'050'~&~	~&~'6884631a-d0c6-46a7-82db-99539d00be87'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'051'~&~	~&~'f248fed9-4bb8-41a1-9cca-667551affeae'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'052'~&~	~&~'12d3fa5f-a0ca-45ab-8153-b3051f979632'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'053'~&~	~&~'b91958a2-6817-4087-9e55-c71f29678bb0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'054'~&~	~&~'a25a6d6e-a64a-48e5-9a3a-2b151d7d6cdf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'055'~&~	~&~'1299abf4-551e-4a25-856f-b27a8c76cb32'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'056'~&~	~&~'7ab3d1de-218c-4d26-b3d3-49d25bc53c81'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'057'~&~	~&~'bbb8f8b0-9b7b-4efe-83bf-b9d4b14392cb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'058'~&~	~&~'a679e7d7-9a81-45fc-81e1-ccc4a2e082a9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'059'~&~	~&~'27ad4787-704c-4a0d-8c2b-c9d6f67f36ef'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'060'~&~	~&~'7072938f-a959-45ee-ba67-21050386cc56'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'061'~&~	~&~'c5ae610a-3d1e-4d35-8ae6-b5f09725955a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'062'~&~	~&~'1a02c0b1-cc05-4f81-b19a-ffcd8d023ce8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'063'~&~	~&~'248597fb-73be-4503-945b-685b55615d95'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'064'~&~	~&~'6b1331d7-e2a4-452d-a418-577f583bd19c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'065'~&~	~&~'02ebef03-24e1-402c-b861-73788d20e328'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'066'~&~	~&~'e18f56a1-fffa-4dee-9a30-839066c48627'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'067'~&~	~&~'bf1ef618-e938-4819-8076-46be0eee7f78'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'068'~&~	~&~'53590993-fc5e-46b1-a5fa-a7415c87b5ec'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'069'~&~	~&~'b265d5c7-18cb-478f-8d22-a7d34460d543'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'070'~&~	~&~'2a6a991e-4fd8-4d98-9d30-f86180920ebb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'071'~&~	~&~'dc2d1812-ef55-40c4-b0df-7d9e7291bbf7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'072'~&~	~&~'34615d76-fb85-46da-a268-60d79d67b26e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'073'~&~	~&~'93529b62-caae-4745-9c1c-4ec64a64a127'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'074'~&~	~&~'16f46bd6-90b5-4ed1-9e1c-66355c3ec919'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'075'~&~	~&~'1f650d8a-4d51-4f8e-97cb-54374f718227'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'076'~&~	~&~'739df9dc-d418-462c-bb54-d8e9de6da3cc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'077'~&~	~&~'bba39a45-2023-497a-9999-175d8a15a860'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'078'~&~	~&~'86b6f117-4598-48a2-a851-fc26f061269f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'079'~&~	~&~'54b2f24d-8008-40f1-8d37-b3a0c95d27e8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'080'~&~	~&~'3fa24c32-35b7-4eb0-b547-861ea7a38bd9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'081'~&~	~&~'435cfe38-1cf3-4542-9217-fb08187b755a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'082'~&~	~&~'beda5ec6-2545-437f-938c-fde450986ead'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'083'~&~	~&~'d45d1e11-54a0-453c-b076-d885f68d8d72'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'084'~&~	~&~'be6cad8f-7366-4520-8a98-d38814f7c488'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'085'~&~	~&~'b7925c79-d64f-4d93-8ae7-82e46e45cda8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'086'~&~	~&~'1d1172c4-ffdb-4a23-b3d5-21bbcdfc83f3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'087'~&~	~&~'74962cc0-69d2-4b8f-a7fd-996e479f1195'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'088'~&~	~&~'af814780-f3e8-47b1-99fd-737334ecc4e1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'089'~&~	~&~'0a829ead-43c5-4791-b265-ff1955e71b50'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'090'~&~	~&~'29783a9b-50fb-4619-89ba-89dca8facc4c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'091'~&~	~&~'02df3a4a-75d2-4dcb-9b8e-7eb0fd102882'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'092'~&~	~&~'8680b8cf-37bf-4d59-b15b-23ea2b89907e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'093'~&~	~&~'ae5a2ac0-1b14-4133-9e44-8641483f5bde'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'094'~&~	~&~'173a3d6a-e173-441d-b783-a6b2b7b62d42'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'095'~&~	~&~'41dd7ed1-74cc-4021-8c6a-21486c126dfa'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'096'~&~	~&~'98e9abbc-ec7c-4c9d-aa69-1108de96ae23'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'097'~&~	~&~'707f1f61-c793-443f-a481-650cc88117e5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'098'~&~	~&~'355630cd-072b-4749-8de6-2739e6807b70'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'099'~&~	~&~'6cde3f79-311b-4037-8628-dad01b592af5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'100'~&~	~&~'63a969ed-c299-4343-92f1-ce2f8cc63c89'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'101'~&~	~&~'c19f721e-b4b5-47b6-9da2-00d1111e588c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'102'~&~	~&~'70ef8745-0e27-4fd5-93dc-f131e7b081d5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'103'~&~	~&~'5ddc9cfb-81da-484e-98af-701a87888816'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'104'~&~	~&~'b1664b06-8ec9-4bed-9938-586f6c84d944'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'105'~&~	~&~'d07ab5b0-e878-4ea6-aec4-100c05958856'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'106'~&~	~&~'dbfc2131-36f7-44b1-a3db-460bf49b9626'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'107'~&~	~&~'23adca10-74a0-46c6-b0ad-e2d184cb9bd8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'108'~&~	~&~'b2f86c49-7de5-4550-bcef-b0f51b793d9b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'109'~&~	~&~'fec040e3-3edd-422b-835f-7c5f87f320e4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'110'~&~	~&~'644bb3c8-7c99-4b6b-b4e2-2e5fdc92d41f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'111'~&~	~&~'0fe3c485-710e-4bea-b021-2df958ce00f8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'112'~&~	~&~'1b902fb6-5816-4ab9-bc14-cfc9a14112bd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'113'~&~	~&~'7bfba37b-5ebc-4ddc-992f-05d9e1c5a629'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'114'~&~	~&~'4732ff2d-09e3-46a4-9bce-0756aec0d5f3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'115'~&~	~&~'2eeaad74-40f6-42fa-b2b6-4f98137b7e30'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'116'~&~	~&~'bc5ca487-ff4d-4d0c-b06a-9cae481439dc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'117'~&~	~&~'7581186e-95c1-4a7a-b31d-594256bd2906'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'118'~&~	~&~'5e3da20f-e89c-4b61-bac7-1ea5a7a9ca04'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
