HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FIN_SUB_OBJ_CD_NM::VARCHAR~&~	~&~FIN_SUBOBJ_SHRT_NM::VARCHAR~&~	~&~FIN_SUBOBJ_ACTV_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'8117'~&~	~&~'RSP'~&~	~&~'1E0ED70D-D776-605A-D66B-237372DCBCD6'~&~	~&~'2'~&~	~&~'AR E PERMIT RSP'~&~	~&~'AR RSP E per'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'9953'~&~	~&~'MAR'~&~	~&~'76A191B8-1900-2458-4198-6D7AD6B4982D'~&~	~&~'2'~&~	~&~'MARKETING OH ALLOCATION'~&~	~&~'MARKETNG FEE'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'9977'~&~	~&~'POL'~&~	~&~'5A8F01E7-C72F-C46E-8163-E3305EA76ECE'~&~	~&~'2'~&~	~&~'POOLED BENEFITS'~&~	~&~'POOL'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'9977'~&~	~&~'TAX'~&~	~&~'4BA70571-D853-F04B-CCAC-43A2FBE80AAF'~&~	~&~'2'~&~	~&~'UNIVERSITY ADMIN CHARGE'~&~	~&~'ADM CRG'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'6044906'~&~	~&~'4008'~&~	~&~'POL'~&~	~&~'D6ABC32F-C767-23CE-C790-48B0A27EE20E'~&~	~&~'2'~&~	~&~'POOLED BENEFITS'~&~	~&~'POOLED'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'6044906'~&~	~&~'9977'~&~	~&~'POL'~&~	~&~'30218446-F80D-4BCA-DCC4-69775498E24C'~&~	~&~'2'~&~	~&~'POOLED BENEFITS'~&~	~&~'POOLED'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'9020204'~&~	~&~'7468'~&~	~&~'REM'~&~	~&~'C892392E-53DC-2BBC-65A0-079959132D99'~&~	~&~'2'~&~	~&~'REIMBURSABLES'~&~	~&~'reimb'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'9020391'~&~	~&~'7301'~&~	~&~'ASV'~&~	~&~'110EB645-50BA-5BDD-5FF6-2C2105F51B1B'~&~	~&~'2'~&~	~&~'ADDITIONAL SERVICES'~&~	~&~'ADD'T SVCS'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'9020391'~&~	~&~'7301'~&~	~&~'FEE'~&~	~&~'124564AE-8AEF-DDB2-3841-942B217859C6'~&~	~&~'2'~&~	~&~'ARCHITECTURAL'~&~	~&~'arch fees'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'9020391'~&~	~&~'7301'~&~	~&~'REM'~&~	~&~'688D2955-FC98-1E81-66F1-82971117BF50'~&~	~&~'2'~&~	~&~'REIMBURSABLES'~&~	~&~'REIMB'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'0211101'~&~	~&~'5000'~&~	~&~'POS'~&~	~&~'5B849006-6A44-36E5-C2B6-967092A546A4'~&~	~&~'2'~&~	~&~'POST IT NOTES'~&~	~&~'POST ITS'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WAC'~&~	~&~'7AFEDBD7-A761-8AA6-CC9F-DFDF3FF91C47'~&~	~&~'2'~&~	~&~'Animal Care Wages'~&~	~&~'Animal Care'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WBO'~&~	~&~'BEF6BDC1-5634-5D6B-24A7-CDD6A1F1C315'~&~	~&~'2'~&~	~&~'Business Office Wages'~&~	~&~'Buss Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WGD'~&~	~&~'C2459C81-8212-2F40-7A45-8E63B6A4A3F5'~&~	~&~'2'~&~	~&~'Grader Service Wages'~&~	~&~'Grader'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WIN'~&~	~&~'3B7E49E5-404F-CB17-D2DD-B51DF743CD2E'~&~	~&~'2'~&~	~&~'Instructional Support Wages'~&~	~&~'Instruct.'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WMO'~&~	~&~'140D7105-7B8A-FAD8-E17B-15A8AC1F755B'~&~	~&~'2'~&~	~&~'Main Office Wages'~&~	~&~'Main Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WTS'~&~	~&~'2068A5AA-B3D7-9AC2-99A4-8DA6EB7AC4D8'~&~	~&~'2'~&~	~&~'Tech Support Wages'~&~	~&~'Tech Support'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SAC'~&~	~&~'0840A573-8DC3-44D8-AEE3-E694523F68BD'~&~	~&~'2'~&~	~&~'Animal Care Supplies'~&~	~&~'Animal Care'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SAO'~&~	~&~'B9CDC6A1-8934-2B05-78E5-C0F1CA99E97F'~&~	~&~'2'~&~	~&~'Advising Office Supplies'~&~	~&~'Advising Off'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SAS'~&~	~&~'08A92750-474D-D18E-31FE-F0E2278299C5'~&~	~&~'2'~&~	~&~'Academic Services Office'~&~	~&~'Academic Ser'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SBO'~&~	~&~'56F6FE2D-5A28-E613-8D59-E937024E441C'~&~	~&~'2'~&~	~&~'Business Office Supplies'~&~	~&~'Buss Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SBS'~&~	~&~'80897FC5-C855-831F-E8BA-E7BF03A11F86'~&~	~&~'2'~&~	~&~'Building Services Supplies'~&~	~&~'Bldg Service'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCB'~&~	~&~'12175EF3-130F-8E32-9846-51721F7FBAC7'~&~	~&~'2'~&~	~&~'Supplies Cabinet'~&~	~&~'Supply Cab'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCL'~&~	~&~'37DDF967-73EE-BFBB-9653-C59D48D9CF1A'~&~	~&~'2'~&~	~&~'Cause Library Supplies'~&~	~&~'CAUSE Supply'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCO'~&~	~&~'E13F542F-409C-6BD6-7329-7323701144DE'~&~	~&~'2'~&~	~&~'Chair's Office Supplies'~&~	~&~'Chair Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCQ'~&~	~&~'EB6EAAB0-4EF2-7B93-904A-866C5B9C04C1'~&~	~&~'2'~&~	~&~'Colloquium Supplies'~&~	~&~'Colloquium'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCS'~&~	~&~'E88A5D02-4453-8477-0F85-B3EB7C6A33B6'~&~	~&~'2'~&~	~&~'Clinical Sciences Supplies'~&~	~&~'Clinic'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SFC'~&~	~&~'E3594C8A-37F8-4E7D-8FF9-5FD9213A080A'~&~	~&~'2'~&~	~&~'Faculty Supplies'~&~	~&~'Faculty'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SFR'~&~	~&~'4D5535B6-8622-CB0D-C07C-298397171FBE'~&~	~&~'2'~&~	~&~'Faculty Recruitment'~&~	~&~'Faculty Recr'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SGS'~&~	~&~'D9B9F515-9FE8-1230-8E88-EE4BFA335733'~&~	~&~'2'~&~	~&~'Grant Support Supplies'~&~	~&~'Gnt Support'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SLB'~&~	~&~'359B40F8-E127-C348-B1E8-18291D28F906'~&~	~&~'2'~&~	~&~'Labs Supplies'~&~	~&~'Labs Supply'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SLN'~&~	~&~'FCD36DFD-C3B3-4167-EDE9-E4CB15E0CEF3'~&~	~&~'2'~&~	~&~'LAN Supplies'~&~	~&~'LAN'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SRF'~&~	~&~'B229C598-CC65-3E92-0A73-D32B5D7F309B'~&~	~&~'2'~&~	~&~'Retired Faculty Supplies'~&~	~&~'Retired Fac'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SSC'~&~	~&~'6F77CD1A-2654-7BB2-815E-CD32D1EC1F2E'~&~	~&~'2'~&~	~&~'Secretarial Supplies'~&~	~&~'Secreterial'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SSR'~&~	~&~'1F7E157F-AD18-3117-2A40-48AA1E119144'~&~	~&~'2'~&~	~&~'Student Recruitment'~&~	~&~'GS Recruit'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SSS'~&~	~&~'A9E84214-7AAA-5171-D407-686FB10D7F69'~&~	~&~'2'~&~	~&~'Social Student Supplies'~&~	~&~'Social GS'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'STS'~&~	~&~'E67EF7DE-11FF-D0DD-6E26-48746F039FF0'~&~	~&~'2'~&~	~&~'Tech Support Supplies'~&~	~&~'Tech Support'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'7900'~&~	~&~'SBS'~&~	~&~'F3A0D313-FF4D-B6E1-6D89-1DC4CAADD5B8'~&~	~&~'2'~&~	~&~'S BREHM COMPENSATION'~&~	~&~'s brehm'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'07'~&~	~&~'09E62757-4EC6-857C-7B2F-165D7AAFA0EF'~&~	~&~'2'~&~	~&~'SUM I BURSAR AR'~&~	~&~'SUM I AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'08'~&~	~&~'C7EAF43F-FF88-98FC-C6D1-218267EA1A3A'~&~	~&~'2'~&~	~&~'FALL BURSAR AR'~&~	~&~'FALL AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'09'~&~	~&~'416EC030-EE81-B4BD-6E7C-6F53EF44F86C'~&~	~&~'2'~&~	~&~'SPRING BURSAR AR'~&~	~&~'SPRING AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'10'~&~	~&~'6594C483-45D4-33C6-F4C6-DAD0C8AD9AD7'~&~	~&~'2'~&~	~&~'SUM II BURSAR AR'~&~	~&~'SUM II AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0308460'~&~	~&~'8460'~&~	~&~'07'~&~	~&~'91C1EA38-18E8-5AFE-2F8C-ED821AFDC19C'~&~	~&~'2'~&~	~&~'SUMMER 1 PREPAID'~&~	~&~'SUM 1 PPD'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0308460'~&~	~&~'8460'~&~	~&~'10'~&~	~&~'6A7C531C-9E91-0989-75BD-AA961D005B32'~&~	~&~'2'~&~	~&~'SUMMER 2 PREPAID'~&~	~&~'SUM 2 PPD'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0309060'~&~	~&~'9060'~&~	~&~'07'~&~	~&~'D5B1E499-6830-2C12-60A0-F911DF4C3D59'~&~	~&~'2'~&~	~&~'SUM I DEF REV'~&~	~&~'SUM I DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0309060'~&~	~&~'9060'~&~	~&~'10'~&~	~&~'D37A521F-3620-9002-6EB1-051DE4340C3B'~&~	~&~'2'~&~	~&~'SUM II DEF REV'~&~	~&~'SUM II DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0309060'~&~	~&~'9080'~&~	~&~'UNA'~&~	~&~'B802604E-E576-A287-6976-583E2093B346'~&~	~&~'2'~&~	~&~'UNAPPLIED PAYMENTS'~&~	~&~'UNAPPLIED'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0309465'~&~	~&~'9465'~&~	~&~'07'~&~	~&~'54BDC1B2-F729-1836-D351-F439D95E9C01'~&~	~&~'2'~&~	~&~'SUM II DEF REV'~&~	~&~'SUM II DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0309465'~&~	~&~'9465'~&~	~&~'08'~&~	~&~'F0F9CFF7-07B3-9635-E805-DEB0295A9980'~&~	~&~'2'~&~	~&~'FALL DEF REV'~&~	~&~'FALL DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0309465'~&~	~&~'9465'~&~	~&~'09'~&~	~&~'08149C25-3717-1C60-6140-C4CF39F6165C'~&~	~&~'2'~&~	~&~'SPRING DEF REV'~&~	~&~'SPRING DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0309465'~&~	~&~'9465'~&~	~&~'10'~&~	~&~'485D7944-E266-70FA-86EE-02F1B8A938EB'~&~	~&~'2'~&~	~&~'SUM II DEF REV'~&~	~&~'SUM II DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366500'~&~	~&~'4008'~&~	~&~'041'~&~	~&~'C41871C0-FF52-8F37-EB79-E08C167F5D33'~&~	~&~'2'~&~	~&~'Special Events Alloc'~&~	~&~'Spec Events'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366500'~&~	~&~'9977'~&~	~&~'041'~&~	~&~'08B25630-6AEA-E763-D85C-0CBC837BE890'~&~	~&~'2'~&~	~&~'Special Events Alloc'~&~	~&~'Spec Events'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'020'~&~	~&~'F22B9346-D83D-3173-B8AE-EAE819B1C15A'~&~	~&~'2'~&~	~&~'CAMPUS CONTINGEN'~&~	~&~'CAMPUS CONTI'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'040'~&~	~&~'15A6093A-2663-4BCB-7E80-C9277B4E6883'~&~	~&~'2'~&~	~&~'COMP SERV ALLOC'~&~	~&~'COMP SERV AL'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'046'~&~	~&~'DFD860D7-137D-ED29-AA67-FEE4C862D9B3'~&~	~&~'2'~&~	~&~'RECLASS RESERVE'~&~	~&~'RECLASS RESE'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'047'~&~	~&~'D31E99C9-57BB-01F3-DC7E-8AA1D76823E5'~&~	~&~'2'~&~	~&~'LIBRARY AQUIT ALLO'~&~	~&~'LIBRARY AQUI'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'048'~&~	~&~'36CF6C33-B13A-2796-B9DB-A889B8769950'~&~	~&~'2'~&~	~&~'ENROLL INIT ALLOC'~&~	~&~'ENROLL INIT'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'049'~&~	~&~'90548E5A-6A47-B656-76DC-127F7D9BF8AB'~&~	~&~'2'~&~	~&~'RETIREMENT PAY ALL'~&~	~&~'RETIREMENT P'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'050'~&~	~&~'9D320759-096F-AA48-3AD3-213D0B0E9A54'~&~	~&~'2'~&~	~&~'FUND BAL ADDITION'~&~	~&~'FUND BAL ADD'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'051'~&~	~&~'3307C557-DB6E-8D86-4EFB-1F89ED568563'~&~	~&~'2'~&~	~&~'STRATEGIC DIRECTIONS ALLOC'~&~	~&~'STR DIR ALLO'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'052'~&~	~&~'845CD752-6AE3-D43D-AD08-37ADEC4C820D'~&~	~&~'2'~&~	~&~'FAC TEACH FOR EXCELLENCE'~&~	~&~'FAC EXCEL-TE'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'053'~&~	~&~'D61267D0-7CF5-61C3-99FA-3B1D04EB118F'~&~	~&~'2'~&~	~&~'Quality Improvement Projects'~&~	~&~'Quality Impr'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'BCP'~&~	~&~'954E5AAC-9E14-6DFF-6DB7-568830758DE0'~&~	~&~'2'~&~	~&~'BUDGET CONTINGENCY PLAN'~&~	~&~'B C Plan'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'RET'~&~	~&~'CB7659AF-7FCE-8923-FDC2-F2508580E2D8'~&~	~&~'2'~&~	~&~'1% RETENTION INITIATIVE'~&~	~&~'RETENTION'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'UTX'~&~	~&~'5FF46315-004F-E1F9-03BD-7341F75E5BA5'~&~	~&~'2'~&~	~&~'CONTINGENCY SAVINGS - UNIV TAX'~&~	~&~'Univ Tax Sav'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'COL'~&~	~&~'56F4AD6E-2814-3336-EDA6-B9244663E8E9'~&~	~&~'2'~&~	~&~'COLOR COPIER OFFICE SERVICES'~&~	~&~'color copier'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'FOC'~&~	~&~'5CFD139D-F68C-6908-D2FA-AAD883184619'~&~	~&~'2'~&~	~&~'Focus on Arts funding'~&~	~&~'Focus Art'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'GRA'~&~	~&~'D26C17C4-EDD5-5A09-E9F7-59DF73387674'~&~	~&~'2'~&~	~&~'GRAF ENDOWED FACULTY'~&~	~&~'GRAF'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'MLR'~&~	~&~'6D728576-87BF-8257-F3E9-324B515BE907'~&~	~&~'2'~&~	~&~'Mailroom Allocation'~&~	~&~'Mailroom'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'WCT'~&~	~&~'725936FB-C6B7-04E5-B015-F5F5D75C43AD'~&~	~&~'2'~&~	~&~'WCTV support funds'~&~	~&~'WCTV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4078'~&~	~&~'PRO'~&~	~&~'8E0832B0-FC41-9B6C-CBF1-624221DD1A73'~&~	~&~'2'~&~	~&~'Professional Council Funds'~&~	~&~'Prof Counc'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4078'~&~	~&~'STF'~&~	~&~'1556A23C-7897-475F-85C8-8750DACAA98C'~&~	~&~'2'~&~	~&~'Staff Council Funds'~&~	~&~'Staff Counc'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'7900'~&~	~&~'000'~&~	~&~'0E782CFD-885E-0F7A-3510-CF1393DEAA8D'~&~	~&~'2'~&~	~&~'NEW BLDG START ALL'~&~	~&~'NEW BLDG STA'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'COL'~&~	~&~'FA200259-AC9B-6029-C234-B1B4BC37ED2F'~&~	~&~'2'~&~	~&~'COLOR COPIER OFFICE SERVICES'~&~	~&~'color copier'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'FOC'~&~	~&~'41971D92-F725-2B62-528E-62F65B5AEC42'~&~	~&~'2'~&~	~&~'Focus on Arts funding'~&~	~&~'Focus Art'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'GRA'~&~	~&~'AD579394-EA43-0A74-432A-5395AD35FB80'~&~	~&~'2'~&~	~&~'GRAF ENDOWED FACULTY'~&~	~&~'GRAF'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'MLR'~&~	~&~'E8F25E16-A7E5-4FB3-DDF5-4DBCFB1A914E'~&~	~&~'2'~&~	~&~'Mailroom Allocation'~&~	~&~'Mailroom'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'WCT'~&~	~&~'C30A105B-0447-E887-D81D-88F61253CA17'~&~	~&~'2'~&~	~&~'WCTV support funds'~&~	~&~'WCTV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'1110'~&~	~&~'TEC'~&~	~&~'3B845BAF-416A-638D-71C9-9A92E8B1A48D'~&~	~&~'2'~&~	~&~'TECH FUNDING'~&~	~&~'tech fund'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'1110'~&~	~&~'UNI'~&~	~&~'FE5543D9-4F96-64C9-5DAC-BF4A8862EBBF'~&~	~&~'2'~&~	~&~'UNIVERSITY INITIATIVES'~&~	~&~'univ init'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'4008'~&~	~&~'ERF'~&~	~&~'0619817B-F690-ED09-103E-6B1AFE017EAA'~&~	~&~'2'~&~	~&~'Early Retirement Funding Res'~&~	~&~'Erly Ret Fnd'~&~	~&~'Y'~&~	~&~]RECORD
