HEADER[~&~	~&~PUR_COMM_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PUR_COMM_DESC::VARCHAR~&~	~&~PUR_SALES_TAX_IND::VARCHAR~&~	~&~ITM_RSTRC_IND::VARCHAR~&~	~&~SNSTV_DTA_CD::VARCHAR~&~	~&~DOBJ_MAINT_CD_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'1141'~&~	~&~'486D3478880CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Fishing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11411'~&~	~&~'486D3478895CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Fishing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'114111'~&~	~&~'486D34788C3AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Finfish Fishing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'114112'~&~	~&~'486D34788C3BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Shellfish Fishing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'114119'~&~	~&~'486D34788C3CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Marine Fishing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'1142'~&~	~&~'486D3478880DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Hunting and Trapping'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11421'~&~	~&~'486D3478895DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Hunting and Trapping'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'114210'~&~	~&~'486D34788C3DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Hunting and Trapping'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'115'~&~	~&~'486D3478879FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Agriculture and Forestry'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'1151'~&~	~&~'486D3478880EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Crop Production'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11511'~&~	~&~'486D3478895EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Crop Production'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'115111'~&~	~&~'486D34788C3EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Cotton Ginning'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'115112'~&~	~&~'486D34788C3FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Soil Preparation, Planting, and Cultivating'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'115113'~&~	~&~'486D34788C40C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Crop Harvesting, Primarily by Machine'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'115114'~&~	~&~'486D34788C41C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Postharvest Crop Activities (except Cotton Ginning)'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'115115'~&~	~&~'486D34788C42C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Farm Labor Contractors and Crew Leaders'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'115116'~&~	~&~'486D34788C43C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Farm Management Services'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'1152'~&~	~&~'486D3478880FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Animal Production'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11521'~&~	~&~'486D3478895FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Animal Production'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'115210'~&~	~&~'486D34788C44C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Animal Production'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'1153'~&~	~&~'486D34788810C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Forestry'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11531'~&~	~&~'486D34788960C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Forestry'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'115310'~&~	~&~'486D34788C45C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Forestry'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21'~&~	~&~'486D34788784C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Mining, Quarrying, and Oil and Gas Extraction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'211'~&~	~&~'486D347887A0C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Oil and Gas Extraction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2111'~&~	~&~'486D34788811C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Oil and Gas Extraction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21111'~&~	~&~'486D34788961C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Oil and Gas Extraction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'211111'~&~	~&~'486D34788C46C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Crude Petroleum and Natural Gas Extraction'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'211112'~&~	~&~'486D34788C47C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Natural Gas Liquid Extraction'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212'~&~	~&~'486D347887A1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Mining (except Oil and Gas)'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2121'~&~	~&~'486D34788812C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Coal Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21211'~&~	~&~'486D34788962C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Coal Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212111'~&~	~&~'486D34788C48C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Bituminous Coal and Lignite Surface Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212112'~&~	~&~'486D34788C49C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Bituminous Coal Underground Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212113'~&~	~&~'486D34788C4AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Anthracite Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2122'~&~	~&~'486D34788813C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Metal Ore Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21221'~&~	~&~'486D34788963C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Iron Ore Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212210'~&~	~&~'486D34788C4BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Iron Ore Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21222'~&~	~&~'486D34788964C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Gold Ore and Silver Ore Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212221'~&~	~&~'486D34788C4CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Gold Ore Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212222'~&~	~&~'486D34788C4DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Silver Ore Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21223'~&~	~&~'486D34788965C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Copper, Nickel, Lead, and Zinc Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212231'~&~	~&~'486D34788C4EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Lead Ore and Zinc Ore Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212234'~&~	~&~'486D34788C4FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Copper Ore and Nickel Ore Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21229'~&~	~&~'486D34788966C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Metal Ore Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212291'~&~	~&~'486D34788C50C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Uranium-Radium-Vanadium Ore Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212299'~&~	~&~'486D34788C51C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Metal Ore Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2123'~&~	~&~'486D34788814C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Nonmetallic Mineral Mining and Quarrying'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21231'~&~	~&~'486D34788967C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Stone Mining and Quarrying'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212311'~&~	~&~'486D34788C52C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Dimension Stone Mining and Quarrying'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212312'~&~	~&~'486D34788C53C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Crushed and Broken Limestone Mining and Quarrying'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212313'~&~	~&~'486D34788C54C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Crushed and Broken Granite Mining and Quarrying'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212319'~&~	~&~'486D34788C55C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Crushed and Broken Stone Mining and Quarrying'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21232'~&~	~&~'486D34788968C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212321'~&~	~&~'486D34788C56C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Construction Sand and Gravel Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212322'~&~	~&~'486D34788C57C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Industrial Sand Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212324'~&~	~&~'486D34788C58C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Kaolin and Ball Clay Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212325'~&~	~&~'486D34788C59C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Clay and Ceramic and Refractory Minerals Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21239'~&~	~&~'486D34788969C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Nonmetallic Mineral Mining and Quarrying'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212391'~&~	~&~'486D34788C5AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Potash, Soda, and Borate Mineral Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212392'~&~	~&~'486D34788C5BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Phosphate Rock Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212393'~&~	~&~'486D34788C5CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Chemical and Fertilizer Mineral Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'212399'~&~	~&~'486D34788C5DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Nonmetallic Mineral Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'213'~&~	~&~'486D347887A2C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2131'~&~	~&~'486D34788815C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'21311'~&~	~&~'486D3478896AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Mining'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'213111'~&~	~&~'486D34788C5EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Drilling Oil and Gas Wells'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'213112'~&~	~&~'486D34788C5FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Oil and Gas Operations'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'213113'~&~	~&~'486D34788C60C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Coal Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'213114'~&~	~&~'486D34788C61C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Metal Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'213115'~&~	~&~'486D34788C62C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Nonmetallic Minerals (except Fuels) Mining'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'22'~&~	~&~'486D34788785C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Utilities'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221'~&~	~&~'486D347887A3C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Utilities'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2211'~&~	~&~'486D34788816C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Electric Power Generation, Transmission and Distribution'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'22111'~&~	~&~'486D3478896BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Electric Power Generation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221111'~&~	~&~'486D34788C63C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Hydroelectric Power Generation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221112'~&~	~&~'486D34788C64C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Fossil Fuel Electric Power Generation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221113'~&~	~&~'486D34788C65C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Nuclear Electric Power Generation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221119'~&~	~&~'486D34788C66C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Electric Power Generation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'22112'~&~	~&~'486D3478896CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Electric Power Transmission, Control, and Distribution'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221121'~&~	~&~'486D34788C67C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Electric Bulk Power Transmission and Control'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221122'~&~	~&~'486D34788C68C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Electric Power Distribution'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2212'~&~	~&~'486D34788817C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Natural Gas Distribution'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'22121'~&~	~&~'486D3478896DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Natural Gas Distribution'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221210'~&~	~&~'486D34788C69C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Natural Gas Distribution'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2213'~&~	~&~'486D34788818C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Water, Sewage and Other Systems'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'22131'~&~	~&~'486D3478896EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Water Supply and Irrigation Systems'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221310'~&~	~&~'486D34788C6AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Water Supply and Irrigation Systems'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'22132'~&~	~&~'486D3478896FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sewage Treatment Facilities'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221320'~&~	~&~'486D34788C6BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sewage Treatment Facilities'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'22133'~&~	~&~'486D34788970C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Steam and Air-Conditioning Supply'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'221330'~&~	~&~'486D34788C6CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Steam and Air-Conditioning Supply'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'23'~&~	~&~'486D34788786C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Construction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'236'~&~	~&~'486D347887A4C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Construction of Buildings'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2361'~&~	~&~'486D34788819C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Residential Building Construction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'23611'~&~	~&~'486D34788971C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Residential Building Construction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'236115'~&~	~&~'486D34788C6DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'New Single-Family Housing Construction (except Operative Builders)'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'236116'~&~	~&~'486D34788C6EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'New Multifamily Housing Construction (except Operative Builders)'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'236117'~&~	~&~'486D34788C6FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'New Housing Operative Builders'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'236118'~&~	~&~'486D34788C70C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Residential Remodelers'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2362'~&~	~&~'486D3478881AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Nonresidential Building Construction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'23621'~&~	~&~'486D34788972C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Industrial Building Construction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'236210'~&~	~&~'486D34788C71C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Industrial Building Construction'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'23622'~&~	~&~'486D34788973C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Commercial and Institutional Building Construction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'236220'~&~	~&~'486D34788C72C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Commercial and Institutional Building Construction'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'237'~&~	~&~'486D347887A5C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Heavy and Civil Engineering Construction'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
