HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~POS_BENEFIT_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~POS_FRNG_BENE_PCT::DECIMAL~&~	~&~POS_FRNGBEN_OBJ_CD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~OFFSET_FIN_OBJECT_CD::VARCHAR~&~	~&~OFFSET_ACCOUNT_NBR::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2013'~&~	~&~'KO'~&~	~&~'E'~&~	~&~'49a511b7-964f-423b-8fa0-aabe03dffa85'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'KO'~&~	~&~'F'~&~	~&~'6e0be427-928b-4b96-abc4-1aa4d9df9dff'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'KO'~&~	~&~'G'~&~	~&~'ac9ea6e2-08f6-4499-a0ad-1c66f3992d21'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'KO'~&~	~&~'N'~&~	~&~'fb08ea23-ab12-4a26-966a-d1fc143d53b2'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'KO'~&~	~&~'R'~&~	~&~'9e901c97-22e6-49a9-869e-571b15f53a71'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'NW'~&~	~&~'B'~&~	~&~'994b3d1f-b76c-46fe-b7cf-e03155f08909'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'NW'~&~	~&~'E'~&~	~&~'3ac4d2ba-fac4-4e73-bc1a-2fab87c2f090'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'NW'~&~	~&~'F'~&~	~&~'1520e8cf-3544-4fd8-96f0-ca76748a591d'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'NW'~&~	~&~'G'~&~	~&~'1f167246-9bfd-48e8-998a-934dcae1ac7f'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'NW'~&~	~&~'N'~&~	~&~'80e80323-fe75-4d23-ab48-126dd5caf90c'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'NW'~&~	~&~'R'~&~	~&~'65623f21-8fe7-4973-8201-8e549c16d3ed'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SB'~&~	~&~'B'~&~	~&~'85f6d857-6080-4eb3-81f9-055a6ee9504d'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SB'~&~	~&~'E'~&~	~&~'1484b443-f678-4e82-a514-5218bd5bd3a9'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SB'~&~	~&~'F'~&~	~&~'2fc4f79c-aa81-41ad-ab92-0bf9ebf801d5'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SB'~&~	~&~'G'~&~	~&~'34495140-6df8-4ddb-aa45-b9f2c01d59f7'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SB'~&~	~&~'N'~&~	~&~'6ce1ab10-b589-4bc9-bab5-b00a68e6fe1e'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SB'~&~	~&~'R'~&~	~&~'1cc9b105-cce3-44ea-af62-9bf9867f6b1e'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SE'~&~	~&~'B'~&~	~&~'7cd793b7-98ac-4cbf-92e3-3a7ac3c2b6ed'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SE'~&~	~&~'E'~&~	~&~'e9ce0e5f-745a-404c-9225-f9bbac825518'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SE'~&~	~&~'F'~&~	~&~'0cc08752-4488-4c30-9c24-cbaab5d1ce9b'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SE'~&~	~&~'G'~&~	~&~'9263f00d-2ce9-420d-ac04-361e308cbcdf'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SE'~&~	~&~'N'~&~	~&~'e07df20e-215d-4ff6-a37e-880979c4df27'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'SE'~&~	~&~'R'~&~	~&~'3b244bab-dd86-47c8-98e0-a2d32003f8cc'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'UA'~&~	~&~'B'~&~	~&~'d845bae7-2937-4321-923f-c7a071ca06a4'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'UA'~&~	~&~'E'~&~	~&~'5485e751-5deb-4f64-83fb-31f73a005c69'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'UA'~&~	~&~'F'~&~	~&~'55fec21a-799b-427a-aedb-ff8020b64fc6'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'UA'~&~	~&~'G'~&~	~&~'4b1234ce-ab3e-4e9e-b5b1-ed2863e893b5'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'UA'~&~	~&~'N'~&~	~&~'f5375e3f-0eb0-4db5-88d5-dc3108fed195'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'UA'~&~	~&~'R'~&~	~&~'b8619c02-d093-440f-90f7-ecc566f0eb78'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BA'~&~	~&~'B'~&~	~&~'6d752bea-82a6-4291-a79a-4c46e223621a'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BA'~&~	~&~'E'~&~	~&~'9dfb0432-12d8-4f91-9465-6f2b1ab4bcf9'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BA'~&~	~&~'F'~&~	~&~'1f2e6b88-8c0d-4cfb-aa12-478f63a596e6'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BA'~&~	~&~'G'~&~	~&~'d41f9fdc-8a42-4a6a-a5e3-b04d1c4634d8'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BA'~&~	~&~'N'~&~	~&~'5335ca6b-2899-4e1b-af3f-520b5e4944d2'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BA'~&~	~&~'R'~&~	~&~'93d3dc57-22f1-4b8a-b5bf-e7c1ba8ccefb'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BL'~&~	~&~'B'~&~	~&~'a6ebe538-1205-45f6-a377-d1a9bb7409b3'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BL'~&~	~&~'E'~&~	~&~'1e33bbee-8132-4531-82f2-6330ff1df6f6'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BL'~&~	~&~'F'~&~	~&~'3f625d92-ff37-46b8-b3f4-f1607d6cdc67'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BL'~&~	~&~'G'~&~	~&~'1b6dd865-5c70-4705-b6c3-3b2babb88c6c'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'f3f2010a-d044-4446-a8fa-4ec907b75800'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'83795247-da6e-4584-9213-05d77b0b2a7f'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'EA'~&~	~&~'B'~&~	~&~'38d3a44f-b532-4fa7-a747-b3545e465c8e'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'EA'~&~	~&~'E'~&~	~&~'1a637aca-beac-4611-b90d-bd34ab255333'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'EA'~&~	~&~'F'~&~	~&~'e335ce00-58c2-4ea0-9e9d-e12edf937da5'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'EA'~&~	~&~'G'~&~	~&~'53b87d88-c05c-4295-bd47-dde899e1e313'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'EA'~&~	~&~'N'~&~	~&~'e1831864-5c70-43f9-a7e7-86208772b382'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'EA'~&~	~&~'R'~&~	~&~'6129e56e-73f2-4170-b1e3-3044a506f749'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'FW'~&~	~&~'B'~&~	~&~'bf73b077-cb4e-42bf-b56f-84bb35dd6f24'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'FW'~&~	~&~'E'~&~	~&~'b533e831-20ef-4f53-ad16-bb0331e8e0bc'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'FW'~&~	~&~'F'~&~	~&~'13e7414d-cf28-4c0c-9057-5a8e81793f58'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'FW'~&~	~&~'G'~&~	~&~'23675c6c-9715-41b9-b1cf-2fc15000a427'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'e09c19bc-92c6-4698-8d58-bbc2909a9519'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'FW'~&~	~&~'R'~&~	~&~'bbbea37d-d910-409c-af0d-964108c57e9e'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'HO'~&~	~&~'B'~&~	~&~'fbeb906d-a0e6-4dff-8237-0c3a5ec276a9'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'HO'~&~	~&~'E'~&~	~&~'229468f4-7bf1-48c3-9659-d4e50e9c3628'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'HO'~&~	~&~'F'~&~	~&~'12b21b82-6ebc-4937-83d1-991246e5bcbe'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'HO'~&~	~&~'G'~&~	~&~'773cfe1b-4ebb-4050-b7df-173eb8171ec6'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'HO'~&~	~&~'N'~&~	~&~'34db6d09-0b1a-4fb8-8f97-ab53003fcca7'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'HO'~&~	~&~'R'~&~	~&~'e10e75fc-9525-4479-b16f-bf90ef4c1b15'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IA'~&~	~&~'B'~&~	~&~'e46403b9-fbc5-47b3-ae51-80b9ed86a658'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IA'~&~	~&~'E'~&~	~&~'7a0a4ab8-e2f2-45f8-9996-2df9ae434fe0'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IA'~&~	~&~'F'~&~	~&~'65095220-7e7c-4598-b4e4-d09b7f11dfc9'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IA'~&~	~&~'G'~&~	~&~'5fc88c90-317c-463d-8513-891cc0f0372a'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IA'~&~	~&~'N'~&~	~&~'3c4c4fe3-49b7-4f5c-abf2-97496da372da'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IA'~&~	~&~'R'~&~	~&~'a11699e6-6837-4cc5-8a1a-b3ae142e0f14'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IN'~&~	~&~'B'~&~	~&~'00b49b0d-695f-48d1-b50a-5782cbd03e86'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IN'~&~	~&~'E'~&~	~&~'44f748ef-fca3-434c-9059-0e3bcca30c7f'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IN'~&~	~&~'F'~&~	~&~'1e06218f-5c01-429e-a43f-fd6b63956816'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IN'~&~	~&~'G'~&~	~&~'923e5069-16dc-4bfb-8b68-6647702293f0'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IN'~&~	~&~'N'~&~	~&~'1fece432-7e38-43a3-a4d2-2f91c162cb37'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'IN'~&~	~&~'R'~&~	~&~'26a6a42e-599f-41ed-b576-e71b83198294'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'KO'~&~	~&~'B'~&~	~&~'75e1f2bf-273c-41f5-9fe9-bef2f570e4c1'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'KO'~&~	~&~'E'~&~	~&~'601242d4-91fc-456e-a22c-c98c7e4e599b'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'KO'~&~	~&~'F'~&~	~&~'917ec4b9-b57b-4efb-9920-e8e612499396'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'KO'~&~	~&~'G'~&~	~&~'94954378-489e-4bf7-9bd9-87615a35c23f'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'KO'~&~	~&~'N'~&~	~&~'90e842a0-d39b-4e2f-a9f0-e304edda167f'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'KO'~&~	~&~'R'~&~	~&~'58736efe-6ea2-4de4-b925-c5b72c9ad27c'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'NW'~&~	~&~'B'~&~	~&~'18029ac3-d51d-4458-961e-2bca63e3030f'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'NW'~&~	~&~'E'~&~	~&~'89b487ca-8875-43c4-a1fc-dc7a50353d9a'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'NW'~&~	~&~'F'~&~	~&~'d8f3bce3-f985-49ea-a369-43a262ccd0d3'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'NW'~&~	~&~'G'~&~	~&~'acda8c4f-6d89-4098-8c8a-fce251a2c1b5'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'NW'~&~	~&~'N'~&~	~&~'60a6b72b-e972-49dc-8f6a-b65e569bbf05'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'NW'~&~	~&~'R'~&~	~&~'feb262c8-c474-42e6-8afa-c230c6fec3c4'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SB'~&~	~&~'B'~&~	~&~'d64cb9b9-977c-45fe-9019-98567181f6ac'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SB'~&~	~&~'E'~&~	~&~'1b8df492-46c7-4265-97eb-d047fa85ec2d'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
