HEADER[~&~	~&~CPTLAST_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_CPTLAST_TYP_ID::VARCHAR~&~	~&~CPTLAST_ORGTAG_NBR::VARCHAR~&~	~&~ORG_TXT::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'146412'~&~	~&~'45086F424486C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'147588'~&~	~&~'45086F424487C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'147773'~&~	~&~'45086F424488C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'147776'~&~	~&~'45086F424489C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'149215'~&~	~&~'45086F42448AC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'149233'~&~	~&~'45086F42448BC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~'IU009623'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'149238'~&~	~&~'45086F42448CC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'149239'~&~	~&~'45086F42448DC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'153138'~&~	~&~'45086F42448EC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'200284'~&~	~&~'45086F42448FC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'200621'~&~	~&~'45086F424490C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'204135'~&~	~&~'45086F424491C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'204980'~&~	~&~'45086F424492C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'205683'~&~	~&~'45086F424493C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'205687'~&~	~&~'45086F424494C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'205877'~&~	~&~'45086F424495C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'206225'~&~	~&~'45086F424496C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'207120'~&~	~&~'45086F424497C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'207134'~&~	~&~'45086F424498C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'207254'~&~	~&~'45086F424499C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'208057'~&~	~&~'45086F42462BC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Really located in room 421'~&~	~&~]RECORD
RECORD[~&~	~&~'208078'~&~	~&~'45086F42462AC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Located in hallway outside 515'~&~	~&~]RECORD
RECORD[~&~	~&~'208331'~&~	~&~'45086F42449AC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'208458'~&~	~&~'45086F42449BC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'208885'~&~	~&~'45086F42449CC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'209764'~&~	~&~'45086F42449DC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'211027'~&~	~&~'45086F42449EC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'211068'~&~	~&~'45086F42449FC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'211238'~&~	~&~'45086F4244A0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Asset 211239,211241 & 211242 merged into this asset.'~&~	~&~]RECORD
RECORD[~&~	~&~'212172'~&~	~&~'45086F4244A1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'212176'~&~	~&~'45086F4244A2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'212181'~&~	~&~'45086F4244A3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'214338'~&~	~&~'45086F4244A4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'214786'~&~	~&~'45086F4244A5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'mike hollandsworth'~&~	~&~]RECORD
RECORD[~&~	~&~'217327'~&~	~&~'45086F4244A6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'219829'~&~	~&~'45086F4244A7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'220658'~&~	~&~'45086F4244A8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'220967'~&~	~&~'45086F4244A9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'221232'~&~	~&~'45086F4244AAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'222028'~&~	~&~'45086F4244ABC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'223550'~&~	~&~'45086F4244ACC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'224897'~&~	~&~'45086F4244ADC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~'IU009615'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'224932'~&~	~&~'45086F4244AEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'227552'~&~	~&~'45086F4244AFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'227562'~&~	~&~'45086F4244B0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'227568'~&~	~&~'45086F4244B1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'229045'~&~	~&~'45086F4244B2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Really in room 421.'~&~	~&~]RECORD
RECORD[~&~	~&~'229397'~&~	~&~'45086F4244B3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'229404'~&~	~&~'45086F4244B4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'229727'~&~	~&~'45086F4244B5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'229997'~&~	~&~'45086F4244B6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'230377'~&~	~&~'45086F4244B7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'230378'~&~	~&~'45086F4244B8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'230408'~&~	~&~'45086F4244B9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'230555'~&~	~&~'45086F4244BAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'STF Award Transfer'~&~	~&~]RECORD
RECORD[~&~	~&~'231505'~&~	~&~'45086F4244BBC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'232582'~&~	~&~'45086F4244BCC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'233649'~&~	~&~'45086F4244BDC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'233650'~&~	~&~'45086F4244BEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'233921'~&~	~&~'45086F4244BFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'235142'~&~	~&~'45086F4244C0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Inside IU Tag #IU000231'~&~	~&~]RECORD
RECORD[~&~	~&~'235143'~&~	~&~'45086F4244C1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'235144'~&~	~&~'45086F4244C2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'235151'~&~	~&~'45086F4244C3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'235152'~&~	~&~'45086F4244C4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'235153'~&~	~&~'45086F4244C5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'235155'~&~	~&~'45086F4244C6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'235212'~&~	~&~'45086F4244C7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'235238'~&~	~&~'45086F4244C8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'236230'~&~	~&~'45086F4244C9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'236266'~&~	~&~'45086F4244CAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'237258'~&~	~&~'45086F4244CBC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'237283'~&~	~&~'45086F4244CCC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'238109'~&~	~&~'45086F4244CDC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'238110'~&~	~&~'45086F4244CEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239274'~&~	~&~'45086F4244CFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Original Account 48-247-66'~&~	~&~]RECORD
RECORD[~&~	~&~'239279'~&~	~&~'45086F4244D0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Sent:ok, this is the ISiS detector array. It is presently at Texas A&M. It's original mission has been completed and the detector elements are being inserted inside a larger array constructed by the A&M people. So it's a little late for tagging.Vic'~&~	~&~]RECORD
RECORD[~&~	~&~'239281'~&~	~&~'45086F4244D1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239283'~&~	~&~'45086F4244D2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239287'~&~	~&~'45086F4244D3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239372'~&~	~&~'45086F4244D4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239612'~&~	~&~'45086F4244D5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TAG LOCATED ON TABLE UNDER COUNTER TOP'~&~	~&~]RECORD
RECORD[~&~	~&~'239742'~&~	~&~'45086F4244D6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239823'~&~	~&~'45086F4244D7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239873'~&~	~&~'45086F4244D8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239876'~&~	~&~'45086F4244D9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239877'~&~	~&~'45086F4244DAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'239945'~&~	~&~'45086F4244DBC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'240264'~&~	~&~'45086F4244DCC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'240271'~&~	~&~'45086F4244DDC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'240273'~&~	~&~'45086F4244DEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'244727'~&~	~&~'45086F4244DFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'248473'~&~	~&~'45086F4244E0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'248675'~&~	~&~'45086F4244E1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED AT LAWRENCE BERKELEY NATIONAL LAB PER DR DESOUZA 10/18/06'~&~	~&~]RECORD
RECORD[~&~	~&~'250103'~&~	~&~'45086F4244E2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250611'~&~	~&~'45086F4244E3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250641'~&~	~&~'45086F4244E4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250645'~&~	~&~'45086F4244E5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250646'~&~	~&~'45086F4244E6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250647'~&~	~&~'45086F4244E7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250648'~&~	~&~'45086F4244E8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250649'~&~	~&~'45086F4244E9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250650'~&~	~&~'45086F4244EAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250651'~&~	~&~'45086F4244EBC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250652'~&~	~&~'45086F4244ECC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250653'~&~	~&~'45086F4244EDC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250654'~&~	~&~'45086F4244EEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250854'~&~	~&~'45086F4244EFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'250859'~&~	~&~'45086F4244F0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'251761'~&~	~&~'45086F4244F1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'251788'~&~	~&~'45086F4244F2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'251789'~&~	~&~'45086F4244F3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'253514'~&~	~&~'45086F4244F4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'254111'~&~	~&~'45086F4244F5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'255191'~&~	~&~'45086F4244F6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'255563'~&~	~&~'45086F4244F7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'255564'~&~	~&~'45086F4244F8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'255567'~&~	~&~'45086F4244F9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'255568'~&~	~&~'45086F4244FAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'256432'~&~	~&~'45086F4244FBC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'256575'~&~	~&~'45086F4244FCC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'257054'~&~	~&~'45086F4244FDC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'257060'~&~	~&~'45086F4244FEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'257063'~&~	~&~'45086F4244FFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'257944'~&~	~&~'45086F424500C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'258600'~&~	~&~'45086F424501C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'258633'~&~	~&~'45086F424502C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Delicate instrument; not taggable'~&~	~&~]RECORD
RECORD[~&~	~&~'258715'~&~	~&~'45086F424503C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'259057'~&~	~&~'45086F424504C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'259058'~&~	~&~'45086F424505C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'259060'~&~	~&~'45086F424506C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'259397'~&~	~&~'45086F424507C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'260309'~&~	~&~'45086F424508C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'261368'~&~	~&~'45086F424509C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'261572'~&~	~&~'45086F42450AC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'261784'~&~	~&~'45086F42450BC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TAG LOCATED ON TABLE UNDER COUNTER TOP'~&~	~&~]RECORD
RECORD[~&~	~&~'261785'~&~	~&~'45086F42450CC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TAG LOCATED ON TABLE UNDER COUNTER TOP'~&~	~&~]RECORD
